"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Shisa5.1",1.07261792114415e-199,-0.826429443569539,0.267,0.403,3.0031156556194e-195,"G2","Shisa5"
"Gca",1.10587045969463e-198,0.746171630969526,0.911,0.197,3.09621611305301e-194,"G2","Gca"
"Cdca8",1.1918408078945e-198,0.978157260488521,0.841,0.081,3.33691589394301e-194,"G2","Cdca8"
"Cdca3",1.52050494628668e-198,1.00530665170084,0.842,0.077,4.25710974861344e-194,"G2","Cdca3"
"Spc24",2.30310396141531e-198,0.911081087945848,0.855,0.08,6.4482304711706e-194,"G2","Spc24"
"H2-T23.1",1.65798031850575e-197,-0.920324136836125,0.415,0.507,4.6420132957524e-193,"G2","H2-T23"
"Agpat2",3.00991410253718e-197,0.699106743716035,0.925,0.277,8.42715750428361e-193,"G2","Agpat2"
"Cks1b.2",9.43142718072039e-197,0.797045996866604,0.869,0.106,2.6406109820581e-192,"G2","Cks1b"
"Ube2c",1.17872340374111e-194,1.72568367112763,0.858,0.094,3.30018978579435e-190,"G2","Ube2c"
"Coq10b.1",1.80147221164986e-192,-0.773366915424038,0.22,0.331,5.04376189817728e-188,"G2","Coq10b"
"Lilrb4a.2",9.58919140697873e-190,-0.932357924653507,0.429,0.506,2.68478181012591e-185,"G2","Lilrb4a"
"Bub3",2.66623979632918e-189,0.760522271982567,0.891,0.194,7.46493818176244e-185,"G2","Bub3"
"Gadd45a.2",2.89227408579304e-189,-0.981989477921796,0.398,0.516,8.09778898540336e-185,"G2","Gadd45a"
"Asf1b",9.40388893776729e-189,0.927861186262581,0.83,0.061,2.63290082479609e-184,"G2","Asf1b"
"Ogt.1",4.33307869805539e-186,-0.826363071137311,0.332,0.434,1.21317537388155e-181,"G2","Ogt"
"Fcer1g.2",1.86449309413451e-185,-0.700938714374222,1,0.99,5.2202077649578e-181,"G2","Fcer1g"
"Id2",1.43885525568962e-183,0.819066820332484,0.879,0.175,4.02850694487979e-179,"G2","Id2"
"Pgp",1.41158974977717e-182,0.82055025651301,0.869,0.163,3.95216898142613e-178,"G2","Pgp"
"Cst3.1",1.51804505611315e-181,-0.953141215087338,0.986,0.942,4.25022254810559e-177,"G2","Cst3"
"Lockd",1.09863319863619e-179,0.823955586169298,0.824,0.085,3.0759532295416e-175,"G2","Lockd"
"Tmem256.2",1.6794090313699e-178,0.763796790022411,0.891,0.183,4.70200940602945e-174,"G2","Tmem256"
"Nusap1",2.36367215983369e-178,1.05418283803022,0.783,0.049,6.61780931310235e-174,"G2","Nusap1"
"Gm10282",5.7090811239348e-178,0.77344032583364,0.884,0.173,1.59842853307927e-173,"G2","Gm10282"
"Hist1h2ap.2",1.00459976505985e-177,1.49908467899923,0.834,0.107,2.81267842221458e-173,"G2","Hist1h2ap"
"Cbx3.2",3.67914810237481e-176,0.7514416391423,0.913,0.176,1.0300878857029e-171,"G2","Cbx3"
"Pnpla2",9.46864615945062e-176,-0.713678168328315,0.196,0.305,2.65103155172298e-171,"G2","Pnpla2"
"Gm9843.2",1.27612072130607e-175,-1.12623648003301,0.912,0.856,3.57288279551274e-171,"G2","Gm9843"
"Spc25",1.46680684844354e-171,0.953377077796003,0.781,0.052,4.10676581427223e-167,"G2","Spc25"
"Cd84.1",5.11851637323051e-171,-0.71097915520647,0.214,0.335,1.43308221417708e-166,"G2","Cd84"
"Orm1",1.60420435960461e-170,0.953356892833364,0.861,0.105,4.49145136602099e-166,"G2","Orm1"
"Trem1.2",5.21277995522928e-170,-0.796512814822497,0.27,0.368,1.45947413186509e-165,"G2","Trem1"
"Ccna2",1.30877502873657e-168,0.842251351223259,0.778,0.064,3.66430832545665e-164,"G2","Ccna2"
"Rdh12.2",3.07072742155887e-166,-1.00684640521791,0.446,0.487,8.59742263488053e-162,"G2","Rdh12"
"Gmfg.2",7.54670270884079e-166,-0.742417375542712,0.987,0.97,2.11292582442124e-161,"G2","Gmfg"
"Rsrp1.2",3.79920026213619e-164,-0.931816803724891,0.929,0.868,1.06370008939289e-159,"G2","Rsrp1"
"Slbp",1.02166614861986e-163,0.775948193915667,0.854,0.194,2.86046088290587e-159,"G2","Slbp"
"Ncf2.2",2.53163860770406e-159,-0.905848784279659,0.858,0.806,7.08808177384984e-155,"G2","Ncf2"
"Cd33.2",1.75588949201533e-156,-0.924095228143542,0.57,0.575,4.91613939974451e-152,"G2","Cd33"
"Lilr4b.2",4.65330807096514e-156,-0.746713773222797,0.27,0.371,1.30283319370882e-151,"G2","Lilr4b"
"Tubb4b",6.96982120269406e-156,0.808897526613899,0.875,0.263,1.95141054033028e-151,"G2","Tubb4b"
"Cd300lf.2",1.32860964313109e-155,-0.891471910415698,0.526,0.506,3.71984127883842e-151,"G2","Cd300lf"
"Ccnb2",2.66098001611398e-154,0.853350803752646,0.77,0.079,7.45021184911593e-150,"G2","Ccnb2"
"Tuba1c",7.91386420299865e-154,0.817771656874809,0.835,0.18,2.21572369955556e-149,"G2","Tuba1c"
"Psap.2",6.62518545483377e-153,-0.896013516331066,0.859,0.774,1.85491942364436e-148,"G2","Psap"
"Cenpa",7.15491781670922e-153,0.871625726698909,0.808,0.136,2.00323389032225e-148,"G2","Cenpa"
"Zyx.2",1.85357374932152e-152,-0.953389304140307,0.747,0.717,5.1896357833504e-148,"G2","Zyx"
"Gmnn.1",1.18819772051905e-151,0.74630862634087,0.781,0.095,3.32671597790924e-147,"G2","Gmnn"
"Snx20.2",5.34869524664909e-151,-0.808810907404347,0.381,0.41,1.49752769515681e-146,"G2","Snx20"
"Fyb.1",4.61164618690388e-150,-0.813165819203861,0.354,0.432,1.29116869940935e-145,"G2","Fyb"
"Smc6",1.02281462541659e-149,0.780496366530976,0.787,0.105,2.86367638824136e-145,"G2","Smc6"
"Slfn4.2",4.7927795568531e-148,-0.795267024585651,0.271,0.359,1.34188242032773e-143,"G2","Slfn4"
"Trf",1.03392361062574e-147,-0.714180551814854,0.159,0.286,2.89477932502994e-143,"G2","Trf"
"Slfn2.2",1.58784656530997e-146,-0.987632670115162,0.94,0.839,4.44565281355486e-142,"G2","Slfn2"
"Ccdc34",6.16818238070299e-146,0.715713281389142,0.768,0.083,1.72696770294922e-141,"G2","Ccdc34"
"Serp1.1",3.54868388301193e-145,-0.922048627831038,0.839,0.768,9.93560513565679e-141,"G2","Serp1"
"Ndel1.1",1.79357699301587e-144,-0.72732737908662,0.297,0.377,5.02165686504584e-140,"G2","Ndel1"
"Cdkn3",1.85563898678811e-144,0.799056826544,0.737,0.05,5.19541803520935e-140,"G2","Cdkn3"
"Gda.2",3.77579250866915e-144,-0.924523333286697,0.751,0.711,1.05714638657719e-139,"G2","Gda"
"Ssh2.2",1.55020488144326e-143,-0.81761621133626,0.389,0.421,4.34026362706483e-139,"G2","Ssh2"
"Tnfaip2.2",2.58356430693105e-141,-0.954292152364582,0.463,0.467,7.23346334654555e-137,"G2","Tnfaip2"
"Atp6v1g1.2",2.01635460654185e-140,-0.827320161199145,0.932,0.851,5.64538962739586e-136,"G2","Atp6v1g1"
"Fbxo5",6.08399434328638e-139,0.751983063912488,0.703,0.041,1.70339673623332e-134,"G2","Fbxo5"
"Itgal.2",1.88583333117775e-133,-0.791160347867515,0.357,0.413,5.27995616063148e-129,"G2","Itgal"
"Cmtm6.2",4.94509283551345e-133,-0.731656923945011,0.391,0.433,1.38452709208706e-128,"G2","Cmtm6"
"Fbxl5.2",1.43127288365735e-130,-0.779528540706687,0.418,0.414,4.00727781966386e-126,"G2","Fbxl5"
"Ptafr.2",2.39107932060614e-130,-0.745834111020804,0.219,0.286,6.69454388183308e-126,"G2","Ptafr"
"Cd53.2",1.07453071522465e-127,-0.858063797476512,0.868,0.793,3.00847109648598e-123,"G2","Cd53"
"Cd44.2",3.95301518944598e-125,-0.877314923659401,0.753,0.694,1.10676519274109e-120,"G2","Cd44"
"Abtb1.2",6.23283999237467e-125,-0.743563297673952,0.484,0.489,1.74507054106506e-120,"G2","Abtb1"
"Fcgr4.2",3.1426730857278e-123,-0.71198182194943,0.266,0.329,8.7988561054207e-119,"G2","Fcgr4"
"Ifitm3.2",5.81160609889275e-121,-0.915047505336004,0.977,0.94,1.62713347556799e-116,"G2","Ifitm3"
"Lpcat2.2",2.30701736637802e-119,-0.704837588483932,0.355,0.373,6.45918722238518e-115,"G2","Lpcat2"
"Cstb",4.8668741206069e-118,-0.741631529798298,0.366,0.415,1.36262741628752e-113,"G2","Cstb"
"Akap13",9.11090014842405e-116,-0.763177523838029,0.518,0.515,2.55086982355577e-111,"G2","Akap13"
"Sdcbp.1",1.64764861693297e-115,-0.825196418446361,0.812,0.708,4.61308659768893e-111,"G2","Sdcbp"
"Fam32a.2",8.53392782573493e-114,-0.834506675807541,0.717,0.627,2.38932911264927e-109,"G2","Fam32a"
"Cdc20",1.61874485226083e-110,0.710605549837858,0.651,0.062,4.53216183735987e-106,"G2","Cdc20"
"Tnfrsf1a.2",6.95368942411293e-110,-0.802523552446633,0.635,0.55,1.94689396496314e-105,"G2","Tnfrsf1a"
"Dut.2",2.26630269830184e-106,0.710779254366449,0.7,0.11,6.3451942947055e-102,"G2","Dut"
"H2-K1",4.17289059850653e-106,-0.873554836052761,0.817,0.724,1.16832590976986e-101,"G2","H2-K1"
"Samsn1.1",6.0847102945908e-106,-0.823177622172686,0.764,0.682,1.70359718827953e-101,"G2","Samsn1"
"Cxcr4.2",1.24194352633687e-102,-0.920826106040157,0.631,0.538,3.47719348503796e-98,"G2","Cxcr4"
"Sorl1.2",2.39740885307637e-102,-0.827626884071406,0.669,0.597,6.71226530684321e-98,"G2","Sorl1"
"Clk1",5.87608959799418e-102,-0.733368775902211,0.511,0.499,1.64518756564641e-97,"G2","Clk1"
"Cenpf",1.82250598165689e-100,0.753317783915075,0.624,0.058,5.10265224744296e-96,"G2","Cenpf"
"Cdk2ap2.2",2.0681693960681e-99,-1.02063506221391,0.98,0.902,5.79046067511146e-95,"G2","Cdk2ap2"
"Hba-a1.1",1.34305613771937e-96,-0.861315267619994,0.139,0.245,3.76028857438669e-92,"G2","Hba-a1"
"Mcemp1.2",1.17779460298705e-91,-0.71997081228037,0.98,0.863,3.29758932944314e-87,"G2","Mcemp1"
"Notch2.2",1.18694256181628e-87,-0.70501855659023,0.23,0.287,3.32320178457322e-83,"G2","Notch2"
"Laptm5",3.61997813333466e-86,-0.70534243754396,0.838,0.702,1.01352147777104e-81,"G2","Laptm5"
"D8Ertd738e.1",2.25779061684167e-85,-0.744872638729599,0.92,0.784,6.32136216903332e-81,"G2","D8Ertd738e"
"Dhrs7.2",2.04855571632743e-84,-0.733671027130319,0.849,0.725,5.73554629457353e-80,"G2","Dhrs7"
"Iqgap1.1",1.44842843725604e-83,-0.721458092644509,0.81,0.698,4.05530993862947e-79,"G2","Iqgap1"
"Rabac1",1.01418490787751e-81,-0.712335585144781,0.82,0.671,2.83951490507546e-77,"G2","Rabac1"
"Hba-a2.1",5.03453097091015e-78,-0.746565384891635,0.119,0.208,1.40956798123542e-73,"G2","Hba-a2"
"AB124611.2",1.53910010277579e-76,-0.714325780399208,0.824,0.679,4.30917246775165e-72,"G2","AB124611"
"Lmnb1.2",5.20874518075839e-68,-0.736294739655176,0.884,0.711,1.45834447570873e-63,"G2","Lmnb1"
"Card19.2",1.04976743153606e-67,-0.708839965897838,0.723,0.575,2.93913885481465e-63,"G2","Card19"
"Lgals3.2",4.54050930711364e-54,-0.728635484956215,0.912,0.758,1.27125179580568e-49,"G2","Lgals3"
"Ltf.3",0,2.25785291818373,0.866,0.329,0,"G3","Ltf"
"Ngp.3",0,1.91823235793778,0.876,0.449,0,"G3","Ngp"
"Camp.3",0,1.8236979309055,0.874,0.421,0,"G3","Camp"
"Ifitm6.2",0,1.54979407983291,0.899,0.504,0,"G3","Ifitm6"
"Chil3.3",0,1.54516386132629,0.867,0.327,0,"G3","Chil3"
"Lcn2.3",0,1.46518710183065,0.941,0.798,0,"G3","Lcn2"
"Ly6g.2",0,1.21721194772261,0.856,0.384,0,"G3","Ly6g"
"Cybb.3",0,1.18467279392598,0.855,0.339,0,"G3","Cybb"
"AA467197.2",0,1.18398558549911,0.852,0.337,0,"G3","AA467197"
"Anxa1.2",0,1.16937001075125,0.938,0.748,0,"G3","Anxa1"
"Cd177.2",0,1.0472827911925,0.856,0.336,0,"G3","Cd177"
"Wfdc21.2",0,1.03710037335529,0.956,0.84,0,"G3","Wfdc21"
"Serpinb1a.2",0,0.929303837478697,0.774,0.258,0,"G3","Serpinb1a"
"Adpgk.1",0,0.876694040537511,0.806,0.293,0,"G3","Adpgk"
"Dstn.2",0,0.853503030952796,0.887,0.479,0,"G3","Dstn"
"Itgb2l",0,0.80959149018787,0.72,0.188,0,"G3","Itgb2l"
"Ltb4r1.1",0,0.797326264695657,0.765,0.31,0,"G3","Ltb4r1"
"Lyz2.2",0,0.796976138435745,0.994,0.978,0,"G3","Lyz2"
"Cpne3",0,0.769968145773838,0.734,0.282,0,"G3","Cpne3"
"Anxa3",0,0.725772903326946,0.705,0.235,0,"G3","Anxa3"
"Capg.1",0,0.709557841107041,0.81,0.384,0,"G3","Capg"
"Aldh2",0,0.697627310475358,0.887,0.606,0,"G3","Aldh2"
"Malat1.2",0,-0.815090473506088,1,1,0,"G3","Malat1"
"Ftl1.3",0,-0.824886121837654,1,1,0,"G3","Ftl1"
"Map1lc3b.3",0,-0.867329960885814,0.797,0.923,0,"G3","Map1lc3b"
"Msrb1.3",0,-0.867452697478057,0.998,0.989,0,"G3","Msrb1"
"H2-D1.3",0,-0.913917628507158,0.99,0.997,0,"G3","H2-D1"
"Tspan13.2",0,-0.922623398208056,0.105,0.477,0,"G3","Tspan13"
"Ly6e.1",0,-0.926379390621324,0.441,0.704,0,"G3","Ly6e"
"Sirpb1b.3",0,-0.933344296337022,0.128,0.51,0,"G3","Sirpb1b"
"Fos.3",0,-0.942498319335972,0.435,0.77,0,"G3","Fos"
"Tsc22d3.3",0,-0.942790743649335,0.617,0.829,0,"G3","Tsc22d3"
"Selplg.3",0,-0.946382689106531,0.587,0.84,0,"G3","Selplg"
"Cd300ld.3",0,-0.961023854632631,0.204,0.556,0,"G3","Cd300ld"
"Csf3r.3",0,-0.975326108513154,0.486,0.799,0,"G3","Csf3r"
"H2-Q10.3",0,-0.994000896344055,0.148,0.511,0,"G3","H2-Q10"
"Fth1.3",0,-0.994249591630142,0.996,0.999,0,"G3","Fth1"
"Cebpb.3",0,-1.00042365884129,0.851,0.98,0,"G3","Cebpb"
"Pla2g7.3",0,-1.00174916748804,0.131,0.531,0,"G3","Pla2g7"
"Amica1.3",0,-1.00316263006123,0.165,0.556,0,"G3","Amica1"
"Junb.3",0,-1.06018242201275,0.508,0.842,0,"G3","Junb"
"Fxyd5.3",0,-1.07279784392025,0.881,0.974,0,"G3","Fxyd5"
"Btg1.3",0,-1.08779401666542,0.791,0.951,0,"G3","Btg1"
"Clec4d.3",0,-1.15066636046327,0.341,0.77,0,"G3","Clec4d"
"Dusp1.3",0,-1.20035649450802,0.448,0.858,0,"G3","Dusp1"
"Srgn.2",0,-1.30748442410456,0.596,0.956,0,"G3","Srgn"
"Ifitm1.2",0,-1.3907096938701,0.191,0.589,0,"G3","Ifitm1"
"Il1b.3",0,-1.45506455940174,0.201,0.718,0,"G3","Il1b"
"Ccl6.3",0,-1.46789404586251,0.548,0.866,0,"G3","Ccl6"
"Fgl2.3",9.88131291682493e-324,-0.93435871617506,0.116,0.497,2.76656999045264e-319,"G3","Fgl2"
"Lmnb1.3",3.44872642766565e-318,-0.806552668226332,0.486,0.782,9.6557442521783e-314,"G3","Lmnb1"
"Cebpe.2",1.6844638556585e-316,0.758593071959937,0.713,0.246,4.71616190307266e-312,"G3","Cebpe"
"Cxcr2.3",4.95397534175467e-315,-0.920383349462856,0.615,0.792,1.38701401618447e-310,"G3","Cxcr2"
"Hist1h2bc.3",1.98963726766699e-313,-0.917039865319507,0.184,0.521,5.57058642201405e-309,"G3","Hist1h2bc"
"Cytip.3",1.20451464892261e-311,-0.839727988409368,0.321,0.633,3.37240011405352e-307,"G3","Cytip"
"Arg2.3",2.27746482602301e-311,-0.867143208665076,0.228,0.522,6.37644601989923e-307,"G3","Arg2"
"Gm5483.3",7.36635137112886e-305,-1.85997805498008,0.12,0.331,2.06243105688866e-300,"G3","Gm5483"
"Cyp4f18.3",1.01097461107027e-303,-0.863078539984491,0.284,0.559,2.83052671607455e-299,"G3","Cyp4f18"
"Stk17b.3",2.01347294483846e-302,-0.840694277814403,0.581,0.8,5.63732155095872e-298,"G3","Stk17b"
"Stfa2l1.3",1.2679283069774e-291,-1.44788299914696,0.119,0.356,3.54994567387533e-287,"G3","Stfa2l1"
"Rgs2.3",1.00712959363158e-286,-0.859356612459049,0.543,0.77,2.81976143624969e-282,"G3","Rgs2"
"Ctsd.3",1.07682507025585e-283,-0.815958858787677,0.744,0.87,3.01489483170232e-279,"G3","Ctsd"
"Emb.2",2.54849243012089e-281,-0.794785162605524,0.571,0.774,7.13526910585247e-277,"G3","Emb"
"Glipr1.3",2.75580777059037e-278,-0.770914814525977,0.404,0.677,7.71571059609891e-274,"G3","Glipr1"
"Hbb-bs.2",6.1566641992296e-278,-1.10640540938028,0.186,0.512,1.7237428425003e-273,"G3","Hbb-bs"
"Zfp36l2.1",1.19629300958656e-275,-0.774886512565287,0.438,0.688,3.34938116824045e-271,"G3","Zfp36l2"
"Gm5150.3",1.43262831674046e-272,-0.794521051896255,0.118,0.42,4.01107276120993e-268,"G3","Gm5150"
"Gm9843.3",6.7803755388756e-271,-0.784293924495773,0.767,0.883,1.89836954337439e-266,"G3","Gm9843"
"Rps27rt.3",3.8854812295342e-270,-0.833040502324503,0.637,0.817,1.08785703464498e-265,"G3","Rps27rt"
"Creg1.1",3.78080362632044e-269,-0.764805858029893,0.395,0.649,1.0585493992972e-264,"G3","Creg1"
"Tpd52.3",2.89951810345156e-268,-0.804494710215726,0.404,0.673,8.11807078604368e-264,"G3","Tpd52"
"Il1f9.3",2.86748427503354e-267,-0.834680839816731,0.266,0.525,8.0283824732389e-263,"G3","Il1f9"
"1600010M07Rik.3",7.24434846989598e-265,-0.841909395700072,0.301,0.546,2.02827268460148e-260,"G3","1600010M07Rik"
"Neat1.3",1.40902830720345e-264,-0.845528711883733,0.498,0.71,3.94499745450822e-260,"G3","Neat1"
"Rtp4.3",3.28724775760804e-260,-0.916907347960084,0.268,0.522,9.20363627175098e-256,"G3","Rtp4"
"Sell.3",2.36291050537958e-251,-0.768537961555099,0.533,0.736,6.61567683296175e-247,"G3","Sell"
"Wfdc17.3",4.45969357071229e-246,-1.16322360452328,0.161,0.422,1.24862500592803e-241,"G3","Wfdc17"
"Sephs2.1",7.57162262491179e-246,-0.725774991890235,0.273,0.548,2.1199029025228e-241,"G3","Sephs2"
"Rpl18a.2",8.31734286100833e-243,-0.726402463055431,0.972,0.963,2.32868965422511e-238,"G3","Rpl18a"
"Snap23.3",5.14284320801098e-242,-0.756437023272313,0.305,0.552,1.43989324137891e-237,"G3","Snap23"
"Tgfbi.3",1.45091181199631e-241,-0.725390985660246,0.224,0.495,4.06226289122728e-237,"G3","Tgfbi"
"Ninj1.2",3.9407659330835e-237,-0.720964472785859,0.211,0.516,1.10333564594472e-232,"G3","Ninj1"
"Mcl1.3",2.02284336089888e-234,-0.742763833629105,0.528,0.742,5.6635568418447e-230,"G3","Mcl1"
"Sirpb1c.3",2.34331827733505e-233,-0.758908214462831,0.08,0.343,6.56082251288268e-229,"G3","Sirpb1c"
"Marcks.3",9.94671277057915e-233,-0.751236166858422,0.142,0.418,2.78488064150675e-228,"G3","Marcks"
"Slc16a3.3",8.49963846337172e-228,-0.798026244698602,0.474,0.659,2.37972877697481e-223,"G3","Slc16a3"
"Ifitm2.3",1.03269516504943e-225,-0.756880467453242,0.926,0.955,2.89133992310539e-221,"G3","Ifitm2"
"Gm10116.3",1.7392444163696e-221,-0.761645713044922,0.298,0.515,4.86953651695159e-217,"G3","Gm10116"
"Trim30b.3",1.77946585491833e-218,-0.723503197260811,0.22,0.443,4.98214850060034e-214,"G3","Trim30b"
"Ypel3.3",4.30917852035831e-217,-0.731997056879702,0.644,0.766,1.20648380212992e-212,"G3","Ypel3"
"Ifi27l2a.3",4.05964962723925e-215,-1.13444097598626,0.6,0.733,1.13662070263445e-210,"G3","Ifi27l2a"
"Btg2.3",5.2197876155731e-205,-0.776308067774871,0.503,0.668,1.46143613660816e-200,"G3","Btg2"
"Txnip.3",1.37854641293849e-201,-0.746690122433431,0.425,0.613,3.85965424694518e-197,"G3","Txnip"
"Slpi.3",1.941099710532e-198,-0.810182768380094,0.967,0.964,5.43469096954749e-194,"G3","Slpi"
"Grina.3",2.27491181810514e-195,-0.730647456943959,0.733,0.806,6.36929810833077e-191,"G3","Grina"
"Asprv1.3",5.36133596395057e-183,-0.874929123936339,0.169,0.343,1.50106684318688e-178,"G3","Asprv1"
"Slfn1.3",1.00717128861815e-144,-0.696113095872711,0.494,0.579,2.81987817387311e-140,"G3","Slfn1"
"Rplp1.2",2.8955821908174e-121,-0.958464326874718,0.825,0.788,8.10705101785057e-117,"G3","Rplp1"
"Hmgb1.3",8.40528097760465e-117,-0.706908498356389,0.541,0.545,2.35331056810975e-112,"G3","Hmgb1"
"Isg15.3",1.0286302201951e-116,-0.894400580065508,0.165,0.286,2.87995889050225e-112,"G3","Isg15"
"Hba-a1.2",6.6500102438742e-109,-0.876967384528007,0.108,0.273,1.8618698680799e-104,"G3","Hba-a1"
"Hba-a2.2",5.54504542378679e-95,-0.762163831722743,0.087,0.233,1.55250181775183e-90,"G3","Hba-a2"
"Rps23.2",2.30791485830383e-80,-0.723222828590877,0.947,0.895,6.46170002027906e-76,"G3","Rps23"
"Rpl36a.2",3.51727794120948e-78,-0.92221995322187,0.501,0.454,9.84767477979829e-74,"G3","Rpl36a"
"Rpl39.2",9.46473517049043e-72,-0.712900952242684,0.896,0.808,2.64993655303391e-67,"G3","Rpl39"
"Ptma.3",5.7635504140081e-53,-1.1328848667696,0.538,0.431,1.61367884491399e-48,"G3","Ptma"
"Cxcl2.3",1.86121360047438e-49,-0.733591933418259,0.147,0.253,5.21102583860817e-45,"G3","Cxcl2"
"Rpl12.2",1.47315430151276e-47,-1.00361149099722,0.449,0.379,4.12453741337543e-43,"G3","Rpl12"
"Rps2.2",3.25471330314069e-41,-0.917249092785948,0.679,0.562,9.11254630613331e-37,"G3","Rps2"
"Prtn3.1",7.67437300521234e-40,-1.40734653709765,0.269,0.206,2.14867095399935e-35,"G3","Prtn3"
"Ctsg.1",1.1978558734309e-37,-1.10809013348141,0.181,0.155,3.35375687443183e-33,"G3","Ctsg"
"Rps12.2",5.52678155060965e-35,-0.796274711070352,0.871,0.77,1.54738829853969e-30,"G3","Rps12"
"Rpl3.2",5.63505766060025e-28,-0.862884734749839,0.514,0.383,1.57770344381486e-23,"G3","Rpl3"
"Rpl10a.2",6.07379995651092e-18,-0.788065666012672,0.53,0.39,1.70054251182393e-13,"G3","Rpl10a"
"Rps5.2",1.54174184074271e-17,-0.702083287212327,0.824,0.678,4.31656880571145e-13,"G3","Rps5"
"Mpo.1",1.77176913312748e-09,-1.08606593252015,0.297,0.196,4.96059921893031e-05,"G3","Mpo"
"Rps20.2",8.62299797109783e-09,-0.816789504543826,0.711,0.534,0.000241426697194797,"G3","Rps20"
"Elane.2",4.16889288665291e-06,-1.56106803228049,0.389,0.225,0.116720663040508,"G3","Elane"
"Rps18.2",2.51138819386922e-05,-0.793082932895375,0.804,0.615,0.703138466519505,"G3","Rps18"
"Rps19.2",6.35919260632493e-05,-0.743893445904389,0.876,0.713,1,"G3","Rps19"
"Retnlg.3",0,1.26644721480682,0.999,0.991,0,"G4","Retnlg"
"Mmp8.3",0,0.956041051360473,0.965,0.648,0,"G4","Mmp8"
"Hbb-bs.3",0,-1.40344551256798,0.127,0.502,0,"G4","Hbb-bs"
"Ngp.4",2.36608184059293e-245,-0.714733303981429,0.93,0.466,6.62455593729208e-241,"G4","Ngp"
"Rps27rt.4",6.31603094593445e-227,-0.97690939581925,0.562,0.818,1.76836234424273e-222,"G4","Rps27rt"
"Rps28.2",2.00917272228751e-224,-1.05106980081195,0.544,0.75,5.62528178786056e-220,"G4","Rps28"
"Rpl41.2",1.90832252560883e-222,-0.699680677293899,0.977,0.988,5.34292140719959e-218,"G4","Rpl41"
"Fgl2.4",1.79457625581472e-210,-0.985145494324312,0.186,0.46,5.02445460103006e-206,"G4","Fgl2"
"Gm10076",5.25238379294615e-202,-0.777765318243181,0.374,0.66,1.47056241434906e-197,"G4","Gm10076"
"Rplp2.2",1.24932687163197e-171,-0.865800970191535,0.827,0.897,3.49786537519518e-167,"G4","Rplp2"
"Camp.4",7.49517632584909e-168,-1.04428953809859,0.92,0.442,2.09849946771123e-163,"G4","Camp"
"Rpl38.2",1.36564916956628e-158,-0.761704654553188,0.722,0.832,3.82354454495168e-154,"G4","Rpl38"
"Rpl35.2",2.38888791843116e-155,-0.971808998723563,0.374,0.558,6.68840839402355e-151,"G4","Rpl35"
"Hba-a1.3",4.48783257121975e-155,-0.981777563493716,0.069,0.269,1.2565033632901e-150,"G4","Hba-a1"
"Rps8.2",4.8528572740763e-155,-1.03290240484233,0.694,0.79,1.35870297959588e-150,"G4","Rps8"
"Rpl36.2",2.90902727752932e-153,-0.911209613297802,0.492,0.663,8.1446945716266e-149,"G4","Rpl36"
"Rps18.3",1.70581547817733e-151,-1.12961570607294,0.548,0.673,4.77594217580088e-147,"G4","Rps18"
"Rpl39.3",5.76408580133948e-150,-0.868108387217637,0.755,0.838,1.61382874265903e-145,"G4","Rpl39"
"Gm9843.4",9.44331816743705e-150,-0.7664175265471,0.73,0.883,2.64394022051902e-145,"G4","Gm9843"
"Rps17.2",7.64408570098472e-149,-1.06645450912363,0.484,0.624,2.1401911145617e-144,"G4","Rps17"
"Rpl8.2",3.99058180420895e-147,-0.813821725417571,0.689,0.802,1.11728309354242e-142,"G4","Rpl8"
"Rpl32.2",2.54434016121691e-143,-1.05271334195946,0.722,0.79,7.12364358337509e-139,"G4","Rpl32"
"Rpl10.2",1.67486933607131e-142,-0.848497433618089,0.727,0.814,4.68929916713245e-138,"G4","Rpl10"
"Rpl22l1.2",1.74363467173534e-135,-0.73842849324224,0.168,0.36,4.8818283539246e-131,"G4","Rpl22l1"
"Gm2a.1",3.43608709598446e-135,-0.765058517382768,0.173,0.379,9.6203566513373e-131,"G4","Gm2a"
"Hba-a2.3",7.83979829044368e-133,-0.866408187070286,0.056,0.229,2.19498672535842e-128,"G4","Hba-a2"
"Rps3.2",1.99160692896064e-126,-0.727354436829193,0.844,0.875,5.57610107970401e-122,"G4","Rps3"
"Rpl14.2",5.15501791246492e-126,-0.920075266294622,0.423,0.58,1.44330191513193e-121,"G4","Rpl14"
"Rpl13a.2",5.29945424939452e-126,-0.743295414888657,0.862,0.902,1.48374120074548e-121,"G4","Rpl13a"
"Rps15.2",2.31367742466227e-124,-0.801080008369412,0.717,0.799,6.47783405356943e-120,"G4","Rps15"
"Rps3a1.2",3.04135016955368e-123,-0.809559468277678,0.77,0.83,8.51517220471638e-119,"G4","Rps3a1"
"Il1b.4",8.80230665544128e-123,-0.930297941068003,0.481,0.636,2.46446981739045e-118,"G4","Il1b"
"Rpl18.2",5.87315135494691e-122,-0.731774641132463,0.663,0.769,1.64436491635803e-117,"G4","Rpl18"
"Rpl11.2",7.69485774682198e-121,-0.737875433637986,0.737,0.814,2.15440627195522e-116,"G4","Rpl11"
"Rpl13.2",3.77040807135355e-116,-0.832965878338256,0.763,0.821,1.05563885181757e-111,"G4","Rpl13"
"Rps5.3",1.9939531137294e-113,-0.911053542158297,0.632,0.721,5.58266992781957e-109,"G4","Rps5"
