Gene symbol,G0,G1,G2,G3a,G4,G5a,G5b,G5c,G3b,,Top2a,Gene symbol,Mono,DC,B,T
Cdt1,0.32686718,0.51730702,0.207946291,0.028758898,0.016427931,0.006522091,0.009991945,0.00962802,0.021358095,,,Cdt1,0.207694442,0.057735698,0.300009979,0.277911482
Aprt,1.441414213,3.318534865,4.285483301,2.077530738,1.419762706,0.435877892,0.5559437,0.554707014,2.224274022,,,Aprt,3.521631106,0.638217744,0.795341471,1.117943075
Galns,0.079728059,0.337977926,0.53956047,0.323903379,0.116752273,0.046051239,0.031059798,0.018956543,0.316869897,,,Galns,0.225381187,0.115343237,0.115538366,0.073228313
Trappc2l,0.472152869,0.974564008,1.089454845,0.858069825,0.597458697,0.550680117,0.758361502,0.572553814,0.969120611,,,Trappc2l,1.31861634,1.09881892,0.773012224,0.522366088
Pabpn1l,0,0,0,0,0,0,0,0,0,,,Pabpn1l,0.001808681,0,0.002910879,0
Cbfa2t3,2.050398443,0.453193378,0.024628043,0.015453315,0.033852984,0.006530473,0.018055116,0.021274893,0.006529342,,,Cbfa2t3,0.695654989,1.48274096,0.486267091,0.01802586
Gm10612,0.001787223,0.004485621,0.000695687,0.000333348,0,0,0,0,0,,,Gm10612,0.0009875,0,0,0
Acsf3,0.061282942,0.056948362,0.010577012,0.005371624,0.004793781,0.003765348,0.001957817,0.00178555,0,,,Acsf3,0.035748884,0.031691734,0.048992961,0.018822292
Cdh15,0.003396026,0,0,0,0,0,0,0,0,,,Cdh15,0,0,0,0
Ankrd11,2.757767076,1.417916756,0.559400414,0.40584165,0.557963446,0.633140141,0.788808122,0.725301462,0.778796932,,,Ankrd11,1.041141293,1.55835869,1.998025304,2.009134015
Spg7,0.263211262,0.21306882,0.177693513,0.07014243,0.060325376,0.079751293,0.091777439,0.078035235,0.061577303,,,Spg7,0.24474775,0.298157439,0.312820137,0.269836511
Rpl13,57.07724374,57.28410492,12.92991753,5.967061339,4.492232912,6.143286742,8.565844712,6.231561678,7.100549292,,,Rpl13,42.74967934,41.83096111,52.55298966,90.72753535
Cpne7,0,0,0,0,0,0.001281571,0,0,0,,,Cpne7,0.000285786,0,0,0.018761259
Sult5a1,0,0,0,0,0,0,0,0,0,,,Sult5a1,0,0,0,0
Dpep1,0,0,0,0,0,0,0,0,0,,,Dpep1,0,0,0,0
Chmp1a,0.330770908,0.333015653,0.253048376,0.306886482,0.432797773,0.472944102,0.559572113,0.444603606,0.47737405,,,Chmp1a,0.59102859,0.694680306,0.522036739,0.555377653
Spata33,0,0.001394197,0,0,0,0,0,0,0,,,Spata33,0,0,0,0
Cdk10,0.1081082,0.11555734,0.039987458,0.033960168,0.032666914,0.057598245,0.057247325,0.040134413,0.0310815,,,Cdk10,0.057713413,0.122891404,0.058905169,0.08306065
Spata2l,0.021029451,0.014432112,0.006390062,0.013416168,0.014436194,0.023674484,0.008803607,0.024364679,0.039988169,,,Spata2l,0.028331358,0.020309728,0.023517953,0.022989317
4933417D19Rik,0.001226043,0.001695418,0,0.000351788,0,0,0.00427174,0.003999562,0,,,4933417D19Rik,0.000453545,0,0,0.001106228
Vps9d1,0.119537948,0.070260201,0.098292604,0.093496575,0.125679559,0.119714955,0.099949772,0.085099629,0.138805454,,,Vps9d1,0.25554309,0.148661215,0.167719642,0.103042431
Zfp276,0.040691588,0.049434327,0.043231792,0.071131915,0.07912916,0.101285902,0.073017496,0.07658413,0.059646131,,,Zfp276,0.070161823,0.074446764,0.081756775,0.074601001
Fanca,0.076715175,0.09592596,0.087101919,0.022002737,0.031313766,0.016803109,0.022145156,0.017071934,0.032629869,,,Fanca,0.104197644,0.012279478,0.112107923,0.009515092
Spire2,0,0.000333068,0.000807811,0,0,0.00287639,0,0,0,,,Spire2,0,0,0,0
Tcf25,1.607179073,1.190224066,0.606150442,0.574837054,0.649095064,0.640804344,0.800533928,0.79617872,0.59688154,,,Tcf25,1.194296705,1.306284539,1.40242231,1.269981549
Mc1r,0.002990117,0.001635772,0,0.000237067,0.001255666,0.002388179,0.004033112,0,0,,,Mc1r,0.001380349,0,0.007590492,0.002050357
Tubb3,0,0.003575579,0.001486666,0,0,0.001241277,0.022896307,0.005278309,0,,,Tubb3,0.01169137,0.031295247,0.005544034,0.033305913
Def8,0.396883262,0.172233751,0.094664984,0.091440156,0.041869473,0.005950168,0.013661516,0.038736093,0.091310724,,,Def8,0.073367239,0.066495454,0.034071726,0.033850665
Afg3l1,0.377013271,0.413362504,0.198216489,0.171666984,0.081422405,0.08075191,0.094186896,0.054083102,0.178396717,,,Afg3l1,0.307834923,0.489286719,0.380209038,0.298955462
Dbndd1,0,0,0,0,0,0,0,0,0,,,Dbndd1,0,0.014387411,0,0.000762928
Gas8,0.07050164,0.029835962,0.000735225,0.003819473,0.002512753,0.000931059,0,0,0,,,Gas8,0.035832375,0.066742531,0.036036785,0.013884151
Rhou,0.010097151,0.096869617,0.375027885,0.338258332,0.108046228,0.029812018,0.03544203,0.079717815,0.467368323,,,Rhou,0.050266697,0.005599967,0.013008484,0.002553363
4732419C18Rik,0,0.000345707,0,0,0,0,0,0,0,,,4732419C18Rik,0.005924775,0,0,0.000436602
Rab4a,0.157578297,0.024131825,0.005114805,0.0029967,0.007134406,0.003038228,0.003663079,0.004358202,0.012558791,,,Rab4a,0.005024654,0.009861115,0.011611256,0.093628194
2810455O05Rik,0.008311408,0.00593662,0.011547801,0,0.001813933,0,0,0,0,,,2810455O05Rik,0.002923731,0,0.014108628,0.008984701
Ccsap,0.053162812,0.032781869,0.064158201,0.002764412,0.00062438,0.001474338,0,0,0.020419174,,,Ccsap,0.020071499,0.01393371,0.069382591,0.075726674
Acta1,0,0,0.000589767,0,0,0.00216163,0.002910391,0,0,,,Acta1,0.000883663,0,0,0.000331394
Nup133,0.160162866,0.179065647,0.073644791,0.009390242,0.00392268,0.004560412,0.008261523,0.017568544,0.012155675,,,Nup133,0.07310818,0.081800112,0.088534672,0.052717685
Abcb10,0.140158913,0.347711342,0.082450268,0.013361984,0.008205834,0.003300624,0.005116688,0.004477858,0.027864548,,,Abcb10,0.053743561,0.058487376,0.083211417,0.012697398
Taf5l,0.235598635,0.196363686,0.09813497,0.029542097,0.021617209,0.022131091,0.04409595,0.020037393,0.067828439,,,Taf5l,0.113078644,0.170383894,0.194364669,0.213770411
Urb2,0.060524384,0.064916156,0.011447382,0.00317232,0.005052926,0.003931664,0.010613024,0.003314421,0,,,Urb2,0.016970901,0.019167545,0.036421532,0.03082592
Galnt2,0.002132287,0.001954532,0.000773837,0.000491951,0,0,0,0,0,,,Galnt2,0.001242751,0,0,0.002443156
1810008B01Rik,0,0,0,0,0,0,0,0,0,,,1810008B01Rik,0,0,0.000721052,0.000754789
Gm15775,0.001500666,0.000965733,0.007218429,0.022918883,0.004079246,0,0,0,0,,,Gm15775,0.00038131,0.006700051,0,0
Pgbd5,0,0,0,0,0,0,0,0,0,,,Pgbd5,0,0,0,0
Cog2,0.177124736,0.124801823,0.094520145,0.069695941,0.05409111,0.072664652,0.097071709,0.048773207,0.11876048,,,Cog2,0.117764994,0.140509407,0.134409743,0.132229224
Agt,0,0,0,0,0,0,0,0,0,,,Agt,0,0,0,0
Capn9,0,0,0,0,0,0,0,0,0,,,Capn9,0.001333844,0.005153789,0,0
2310022B05Rik,0.070388751,0.028962643,0.004077201,0.002700589,0.004203457,0.004866622,0.01718089,0.005505513,0,,,2310022B05Rik,0.038055452,0.182352375,0.044286656,0.032279842
Ttc13,0.202122407,0.192641595,0.090536587,0.06340941,0.074231114,0.040985164,0.02862091,0.044815681,0.143244586,,,Ttc13,0.107549426,0.243840526,0.139367202,0.23702177
Arv1,0.030146414,0.022727852,0.008602228,0.003305841,0.004899693,0.005367382,0.007374823,0.004378619,0,,,Arv1,0.007759645,0.050098062,0.04627861,0.056224503
Fam89a,0,0.002033987,0,0.001330768,0.001569131,0.00157918,0,0,0,,,Fam89a,0.026151142,0.040725876,0.001664208,0.007301908
Trim67,0,0,0,0,0,0,0,0,0,,,Trim67,0,0,0,0
2810004N23Rik,0.803121454,0.799114021,0.153069667,0.037166764,0.036931655,0.017558274,0.047534981,0.025534233,0.012423996,,,2810004N23Rik,0.197282642,0.228894075,0.381156098,0.440634076
Gnpat,0.334513006,0.43536845,0.181070003,0.072440146,0.025246403,0.030391892,0.049893454,0.055568133,0.044747186,,,Gnpat,0.138844814,0.161543162,0.210022712,0.171687312
Exoc8,0.123234152,0.097585366,0.071191012,0.050898589,0.040630763,0.057219459,0.08515025,0.082628564,0.105970451,,,Exoc8,0.110336136,0.149372695,0.166083881,0.152552602
Sprtn,0.002036601,0.006781811,0.002163933,0.000852567,0.003462968,0.005023669,0.006269851,0.006723083,0,,,Sprtn,0.004436323,0.006780509,0.01490671,0.004983934
Egln1,0.153779028,0.18041768,0.104210367,0.041871004,0.028559501,0.063575687,0.062640178,0.073291398,0.048348118,,,Egln1,0.08227159,0.061874046,0.048689151,0.125525008
Tsnax,0.378006376,0.344157802,0.107748807,0.026176707,0.019101781,0.020464636,0.015727345,0.035579625,0.050406114,,,Tsnax,0.312733432,0.427108052,0.372295011,0.454179547
Disc1,0.019361946,0.011665082,0.004927522,0,0.00017319,0,0.018846977,0,0,,,Disc1,0.062809623,0.078878678,0.004338948,0.061613359
Gm16237,0,0.000481829,0,0,0,0,0,0,0,,,Gm16237,0,0,0.003556916,0
Sipa1l2,0.006734692,0.014445416,0.037286144,0.099206342,0.118706609,0.137788055,0.153003743,0.103025723,0.142186612,,,Sipa1l2,0.03221299,0.01764933,0.051334705,0.027935374
Map10,0.006955,0.00567732,0.004748168,0.001285639,0.003572167,0.003068333,0.011656287,0,0,,,Map10,0.013228075,0.026473979,0.021819231,0.008768725
Ntpcr,0.341775729,0.287345625,0.121622991,0.126363554,0.08725792,0.050909345,0.063735872,0.032667156,0.096080006,,,Ntpcr,0.27614941,0.297953104,0.091280583,0.1554822
Pcnxl2,0,0,0,0,0,0,0,0,0,,,Pcnxl2,0,0,0,0
A730098A19Rik,0,0,0,0,0,0,0,0,0,,,A730098A19Rik,0,0,0,0
BC021891,0,0,0,0,0,0,0,0,0,,,BC021891,0,0,0,0
Kcnk1,0,0,0,0,0,0,0,0,0,,,Kcnk1,0,0,0,0
Slc35f3,0,0,0,0,0,0,0,0,0,,,Slc35f3,0,0,0,0
Coa6,0.434384336,0.419095699,0.285110002,0.147772487,0.116668605,0.177038158,0.246105557,0.126345062,0.163460028,,,Coa6,0.316504335,0.446278829,0.428042892,0.412832678
Gm17296,0.007215941,0.005077165,0.001670595,0,0.001066456,0,0.000935794,0,0,,,Gm17296,0.000320489,0.002372815,0.005410724,0.005242253
Gm26759,0.024927623,0.038949394,0.010487072,0.013617468,0.020524336,0.017512329,0.060604034,0.033564417,0.005967869,,,Gm26759,0.017639348,0.453637549,0.023457015,0.018514662
Irf2bp2,1.054249614,1.076506762,0.815711766,0.447571413,0.252765067,0.523138592,0.86260815,0.482614946,0.608048561,,,Irf2bp2,0.766089021,3.066811845,0.519208061,0.462243055
Tomm20,3.870740985,3.901779047,0.913369967,0.51515241,0.455860367,0.650786258,0.921170217,0.684514629,0.613108727,,,Tomm20,1.877440486,2.956442416,2.082294753,3.049415444
Rbm34,0.408393988,0.407875563,0.138109678,0.060889246,0.074585848,0.097290988,0.112688907,0.065127631,0.049795706,,,Rbm34,0.191995145,0.30638888,0.34274396,0.307283164
Pard3,0,0,0,0.004409925,0,0,0,0.001561181,0,,,Pard3,0.000643089,0.023381447,0,0.001800996
Nrp1,0.009563581,0.087701581,0.092557206,0.215631825,0.064969081,0.006824956,0.012996082,0.032442629,0.306746458,,,Nrp1,0.959879812,0.818483458,0.037412992,0.034109622
Itgb1,0.665273427,0.494506308,0.232232137,0.11378947,0.045451369,0.100595175,0.213671955,0.132461729,0.183798546,,,Itgb1,0.948756559,0.793422453,0.196832584,0.728553739
Gm3952,0,0,0,0,0,0,0,0,0,,,Gm3952,0,0,0,0
Ccdc7a,0,0,0,0,0,0,0,0,0,,,Ccdc7a,0,0,0,0
Ccdc7b,0,0,0,0,0,0,0,0,0,,,Ccdc7b,0,0,0,0
Gm10999,0,0,0,0,0,0,0,0,0,,,Gm10999,0,0,0,0
2610044O15Rik8,0.05229501,0.055707604,0.042643276,0.037123199,0.018048438,0.009161858,0.006348742,0.024721524,0.033620694,,,2610044O15Rik8,0.075039958,0.090186028,0.117111176,0.108328646
Gm2888,0,0,0,0,0,0,0,0,0,,,Gm2888,0,0,0,0
Gm2897,0,0,0,0,0,0,0,0,0,,,Gm2897,0,0,0,0
Gm10340,0,0,0,0,0,0,0,0,0,,,Gm10340,0,0,0,0
Gm5795,0,0,0,0,0,0,0,0,0,,,Gm5795,0,0,0,0
D830030K20Rik,0,0,0,0,0,0,0,0,0,,,D830030K20Rik,0,0,0,0
1700110I01Rik,0,0,0,0,0,0.001385921,0,0,0,,,1700110I01Rik,0,0,0,0
Gm2956,0,0,0,0,0,0,0,0,0,,,Gm2956,0,0,0,0
Gm10413,0,0,0,0,0,0,0,0,0,,,Gm10413,0,0,0,0
Gm10409,0,0,0,0,0,0,0,0,0,,,Gm10409,0,0,0,0
Gm3005,0,0,0,0,0,0,0,0,0,,,Gm3005,0,0,0,0
Gm10408,0,0,0,0,0,0.000982552,0,0,0,,,Gm10408,0,0,0,0
Gm3012,0,0,0,0,0,0,0,0,0,,,Gm3012,0,0,0,0
Gm3020,0,0,0,0,0,0,0,0,0,,,Gm3020,0,0,0,0
Gm3043,0,0,0,0,0,0,0,0,0,,,Gm3043,0,0,0,0
Gm3002,0,0,0,0,0,0,0,0,0,,,Gm3002,0,0,0,0
Gm3033,0,0,0,0,0,0,0,0,0,,,Gm3033,0,0,0,0
Gm2916,0,0,0,0,0,0,0,0,0,,,Gm2916,0,0,0,0
Gm3029,0,0,0,0,0,0,0,0,0,,,Gm3029,0,0,0,0
Gm3095,0,0,0,0,0,0,0,0,0,,,Gm3095,0,0,0,0
Gm3099,0,0,0,0,0,0,0,0,0,,,Gm3099,0,0,0,0
Gm5796,0,0,0,0,0,0,0,0,0,,,Gm5796,0,0,0,0
Gm3115,0,0,0,0,0,0,0,0,0,,,Gm3115,0,0,0,0
Gm8108,0,0,0,0,0,0,0,0,0,,,Gm8108,0,0,0,0
Gm3127,0,0,0,0,0,0,0,0,0,,,Gm3127,0,0,0,0
Gm2974,0,0,0,0,0,0,0,0,0,,,Gm2974,0,0.003460826,0,0.00034226
Gm3138,0,0,0,0,0,0,0,0,0,,,Gm3138,0,0,0,0
Gm3149,0,0,0,0,0,0,0,0,0,,,Gm3149,0,0,0,0
2610042L04Rik,0,0,0,0,0,0,0,0,0,,,2610042L04Rik,0,0.007845036,0,0
Gm3159,0,0,0,0,0,0,0,0,0,,,Gm3159,0,0,0,0
Gm3164,0,0,0,0,0,0,0,0,0,,,Gm3164,0,0,0,0
Gm3173,0,0,0,0,0,0,0,0,0,,,Gm3173,0,0,0,0
Gm3182,0,0,0,0,0,0,0,0,0,,,Gm3182,0,0,0,0
Gm3047,0,0,0,0,0,0,0,0,0,,,Gm3047,0,0,0,0
Gm8159,0,0,0,0,0,0,0,0,0,,,Gm8159,0,0,0,0
Gm3239,0,0,0,0,0,0,0,0,0,,,Gm3239,0,0,0,0
Gm7876,0,0,0,0,0,0,0,0,0,,,Gm7876,0,0,0,0
Gm3252,0,0,0,0,0,0,0,0,0,,,Gm3252,0,0,0,0
Gm9602,0,0,0,0,0,0,0,0,0,,,Gm9602,0,0,0,0
Gm3269,0,0,0,0,0,0,0,0,0,,,Gm3269,0,0,0,0
Gm3264,0,0,0,0,0,0,0,0,0,,,Gm3264,0,0,0,0
Gm3278,0,0,0,0,0,0,0,0,0,,,Gm3278,0,0,0,0
Gm8297,0,0,0,0,0,0,0,0,0,,,Gm8297,0,0,0,0
Gm3298,0,0,0,0,0,0,0,0,0,,,Gm3298,0,0,0,0
4930555G01Rik,0,0,0,0,0,0,0,0,0,,,4930555G01Rik,0,0,0,0
Gm8281,0,0,0,0,0,0,0,0,0,,,Gm8281,0,0,0,0
Gm8279,0,0,0,0,0,0,0,0,0,,,Gm8279,0,0,0,0
Gm3317,0,0,0,0,0,0,0,0,0,,,Gm3317,0,0,0,0
Gm8271,0,0,0,0,0,0,0,0,0,,,Gm8271,0,0,0,0
Gm3526,0,0,0,0,0,0,0,0,0,,,Gm3526,0,0,0,0
Gm3542,0,0,0,0,0,0,0,0,0,,,Gm3542,0,0,0,0
Gm3500,0,0,0,0,0,0,0,0,0,,,Gm3500,0,0,0,0
Gm3194,0,0,0,0,0,0,0,0,0,,,Gm3194,0,0,0,0
Gm8246,0,0,0,0,0,0,0,0,0,,,Gm8246,0,0,0,0
Gm3187,0,0,0,0,0,0,0,0,0,,,Gm3187,0,0,0,0
Gm3488,0,0.000642166,0,0,0,0,0,0,0,,,Gm3488,0,0.016397143,0,0
Gm3532,0,0,0,0,0,0,0,0,0,,,Gm3532,0,0,0,0
Gm3383,0,0,0,0,0,0,0,0,0,,,Gm3383,0,0,0,0
Gm8265,0,0,0,0,0,0,0,0,0,,,Gm8265,0,0,0,0
Gm9603,0,0,0,0,0,0,0,0,0,,,Gm9603,0,0,0,0
Gm3373,0,0,0,0,0,0,0,0,0,,,Gm3373,0,0,0,0
Gm3424,0,0,0,0,0,0,0,0,0,,,Gm3424,0,0,0,0
Gm8237,0,0,0,0,0,0,0,0,0,,,Gm8237,0,0,0,0
Gm3248,0,0,0,0,0,0,0,0,0,,,Gm3248,0,0,0,0
Gm3453,0,0,0,0,0,0,0,0,0,,,Gm3453,0,0,0,0
Gm8206,0,0,0,0,0,0,0,0,0,,,Gm8206,0,0,0,0
Gm3468,0.005125967,0.00059023,0,0,0,0,0,0,0,,,Gm3468,0.000576928,0.022387399,0,0.001962553
Gm6337,0,0,0,0,0,0,0,0,0,,,Gm6337,0,0,0,0
Gm3476,0,0,0,0,0,0,0,0,0,,,Gm3476,0,0,0,0
Gm21560,0,0,0,0,0,0,0,0,0,,,Gm21560,0,0,0,0
Gm3411,0.002216103,0,0,0,0,0,0,0,0,,,Gm3411,0,0,0,0.000734926
Gm21103,0,0,0,0,0,0,0,0,0,,,Gm21103,0,0,0,0
Gm3618,0,0,0,0,0,0,0,0,0,,,Gm3618,0,0,0,0
Gm16440,0,0,0,0,0,0,0,0,0,,,Gm16440,0,0,0,0
Gm3591,0,0,0,0,0,0,0,0,0,,,Gm3591,0,0,0,0
Gm3594,0,0,0,0,0,0,0,0,0,,,Gm3594,0,0,0,0
Gm8356,0,0,0,0,0,0,0,0,0,,,Gm8356,0,0,0,0
Gm3629,0,0,0,0,0,0,0,0,0,,,Gm3629,0,0,0,0
Gm3460,0,0,0,0,0,0,0,0,0,,,Gm3460,0,0,0,0
Gm10251,0,0,0,0,0,0,0,0,0,,,Gm10251,0,0,0,0
Gm8050,0,0,0,0,0.004094359,0,0,0,0,,,Gm8050,0,0,0,0.000522346
Gm3636,0,0,0,0,0,0.000823443,0.000917606,0,0.023797398,,,Gm3636,0,0.016475041,0,0.006954409
Gm8362,0,0,0,0,0,0,0,0,0,,,Gm8362,0,0,0,0
Gm3642,0,0,0,0,0,0,0,0,0,,,Gm3642,0,0,0,0
Gm3667,0,0,0,0,0,0,0,0,0,,,Gm3667,0,0,0,0.000485024
Gm6356,0,0,0,0,0,0,0,0,0,,,Gm6356,0,0,0,0
Gm10406,0,0,0,0,0,0,0,0,0,,,Gm10406,0,0,0,0
Gm3685,0,0,0,0,0,0,0,0,0,,,Gm3685,0,0,0,0
Gm3696,0.001765073,0,0,0,0,0,0,0,0,,,Gm3696,0,0.022034501,0,0.00049629
Gm6676,0,0,0,0,0,0,0,0,0,,,Gm6676,0,0,0,0
Gm3512,0.012509181,0,0,0.000260811,0,0,0,0,0,,,Gm3512,0,0.020382511,0.000901175,0.002939297
Gm16434,0,0,0,0,0,0,0,0,0,,,Gm16434,0,0,0,0
Gm3727,0,0,0,0,0,0,0,0,0,,,Gm3727,0,0,0,0
Gm3739,0.002186773,0,0,0,0,0,0,0,0,,,Gm3739,0,0.016846605,0,0.006012651
Gm5797,0,0,0,0,0,0,0,0,0,,,Gm5797,0,0,0,0
Gm8374,0,0,0,0,0,0,0,0,0,,,Gm8374,0,0,0,0
Gm10339,0,0,0,0,0,0,0,0,0,,,Gm10339,0,0,0,0
Gm3755,0,0,0,0,0,0,0,0,0,,,Gm3755,0,0,0,0
Gm3752,0,0,0,0,0,0,0,0,0,,,Gm3752,0,0,0,0
Gm3558,0,0,0,0,0,0,0,0,0,,,Gm3558,0,0,0,0
Gm10338,0,0,0,0,0,0,0,0,0,,,Gm10338,0,0,0,0
Gm10128,0,0,0,0,0,0,0,0,0,,,Gm10128,0,0,0,0
Gm26661,0,0,0,0,0,0,0,0,0,,,Gm26661,0,0,0,0
Flnb,0.120596162,0.112712409,0.015261279,0.004029556,0.005991934,0.007564637,0.030051622,0.014551543,0.013017969,,,Flnb,0.018645005,0.120643385,0.036467382,0.065755274
Dnase1l3,0,0,0,0.002508026,0.002122628,0.000865831,0.028831638,0.008710161,0,,,Dnase1l3,0.01504866,0.168418475,0.089336395,0.003828669
Abhd6,0.042488094,0.005485664,0,0,0,0,0,0,0,,,Abhd6,0.009487086,0.353388534,0.044983012,0.074013006
Rpp14,0.370238209,0.41108093,0.048409448,0.021170766,0.015198482,0.030184174,0.042735847,0.035918219,0.012155675,,,Rpp14,0.169761686,0.21143491,0.230713841,0.226673017
Pxk,0.115158066,0.312295302,0.248036373,0.255940418,0.270985116,0.239761582,0.218449968,0.346048723,0.316321694,,,Pxk,0.224530409,0.163206521,0.988103497,0.201028026
Pdhb,0.403443171,0.463161135,0.241327691,0.164651709,0.102800535,0.13304352,0.171295657,0.115554258,0.117539912,,,Pdhb,0.418833103,0.394529635,0.450987589,0.356508468
Kctd6,0.031013238,0.031983507,0.036008472,0.013222101,0.011820195,0.012332487,0.022612052,0.005339094,0,,,Kctd6,0.068886986,0.060272775,0.043277702,0.04662412
Acox2,0,0,0.001676722,0,0,0,0,0,0,,,Acox2,0.000681431,0,0,0
Fam107a,0,0,0,0,0,0,0,0,0,,,Fam107a,0,0,0,0
Oit1,0,0,0,0,0,0,0,0,0,,,Oit1,0,0,0,0
4930452B06Rik,0.002387585,0,0,0,0,0,0,0,0,,,4930452B06Rik,0,0,0.000417385,0
4930455B14Rik,0,0,0,0,0,0,0,0,0,,,4930455B14Rik,0,0,0,0
Fhit,0.009780241,0.014071999,0.001666266,0.001766161,0.001420112,0,0.002763047,0,0,,,Fhit,0.012015674,0.104400982,0.04573012,0.022458115
Fhitos,0,0,0,0,0,0,0,0,0,,,Fhitos,0,0,0,0
Rpl21-ps4,0.007004987,0.002614944,0.000802653,0,0,0.001692986,0.00251324,0.007113974,0,,,Rpl21-ps4,0.004923404,0.012468813,0.006327686,0.016036945
Gm3839,0,0.001346214,0.003027597,0.002351836,0.006969302,0.009999605,0.009136573,0.004844764,0,,,Gm3839,0.00278181,0,0,0.002380762
Ptprg,0,0,0,0,0,0,0,0,0,,,Ptprg,0,0,0,0
Gm3848,0,0,0,0,0,0,0,0,0,,,Gm3848,0,0,0,0
3830406C13Rik,0.193443904,0.192677999,0.090269925,0.059653778,0.036396723,0.023692299,0.02607447,0.01681252,0.102733394,,,3830406C13Rik,0.323562755,0.396992977,0.153212524,0.232370094
Fezf2,0,0,0,0,0,0,0,0,0,,,Fezf2,0,0,0,0
Cadps,0,0,0,0,0,0,0,0,0,,,Cadps,0,0,0,0
Gm5087,0,0,0,0,0,0,0,0,0,,,Gm5087,0,0,0,0
Synpr,0,0,0,0.000644116,0,0,0,0,0,,,Synpr,0,0.00329567,0,0
Sntn,0,0,0,0,0,0,0,0,0,,,Sntn,0,0,0,0
Gm281,0,0,0,0,0,0,0,0,0,,,Gm281,0,0,0,0
Gm11100,0.000991942,0.002116227,0,0.0012619,0,0,0,0,0,,,Gm11100,0.003707667,0.00331983,0.006173383,0.005717872
Thoc7,1.690946519,1.600611653,0.942967181,0.259694336,0.219859361,0.184617673,0.180468732,0.226616555,0.20171689,,,Thoc7,1.089904142,0.77792826,0.727836464,0.819100794
Atxn7,0.334738854,0.138747652,0.086212218,0.102206148,0.113336431,0.139362601,0.159450982,0.137216507,0.083147551,,,Atxn7,0.269837806,0.373358485,0.289104643,0.281013392
Psmd6,0.730977827,1.049714517,0.491405604,0.298388062,0.185866493,0.133146273,0.205250987,0.163547539,0.243429705,,,Psmd6,0.861656054,0.726014224,0.634107415,0.533677288
Olfr720,0,0,0,0,0,0,0,0,0,,,Olfr720,0,0,0,0
Olfr31,0,0,0,0,0,0,0,0,0,,,Olfr31,0,0,0,0
Il3ra,0.197900288,0.250918185,0.115537135,0.061684076,0.063923694,0.042216964,0.029009489,0.067315998,0.049146738,,,Il3ra,0.553027793,0.411826026,0.081803903,0.075346717
Olfr721-ps1,0,0,0,0,0,0,0,0,0,,,Olfr721-ps1,0,0,0,0
Slc4a7,0.243639067,0.124180546,0.03128817,0.016064528,0.020678518,0.026532926,0.042167739,0.043765745,0,,,Slc4a7,0.164987333,0.300380508,0.263991949,0.096940898
Nek10,0,0,0,0,0,0,0,0,0,,,Nek10,0,0,0,0
Lrrc3b,0,0,0,0,0,0,0,0,0,,,Lrrc3b,0,0,0,0
B230110C06Rik,0,0,0,0,0,0,0,0,0,,,B230110C06Rik,0,0,0,0
Oxsm,0.053866156,0.072985434,0.032923286,0.032607206,0.031878544,0.078404666,0.124219455,0.077557793,0.021863043,,,Oxsm,0.071741174,0.078543031,0.052223876,0.060631806
Ngly1,0.212540657,0.134019695,0.129372347,0.215894059,0.36108841,0.767904601,0.714405399,0.609402497,0.194204337,,,Ngly1,0.283365177,0.342092917,0.309704517,0.365513571
Top2b,0.968525603,0.543435944,0.226541597,0.203007788,0.189365269,0.251431455,0.254292563,0.252708424,0.174610823,,,Top2b,0.494248421,0.688215573,0.983718703,0.932207157
Rarb,0.003790638,0,0,0,0,0,0,0,0,,,Rarb,0,0,0.002792185,0
Thrb,0.002877559,0.001584994,0,0,0,0,0,0,0,,,Thrb,0.001510922,0,0.003736004,0.002711296
Nr1d2,0.066534228,0.021050932,0.002769316,0.00123841,0.000257847,0.003742114,0,0,0.011136267,,,Nr1d2,0.032912688,0.01468505,0.029825169,0.079619431
Rpl15,14.73203978,12.38255192,3.078813769,1.308644396,0.899799749,1.387386007,2.048104498,1.267489351,1.316823882,,,Rpl15,10.39536273,10.91105766,12.4745078,22.88573831
Nkiras1,0.086225248,0.068873661,0.025583149,0.035449266,0.013668489,0.039527552,0.057523651,0.049931179,0.007886578,,,Nkiras1,0.069315306,0.117581325,0.140729127,0.115149732
Ube2e1,1.186431511,0.989449938,0.361778989,0.225556832,0.154994449,0.230521328,0.41097563,0.329691936,0.15592806,,,Ube2e1,0.958759677,1.057807248,1.001095984,0.629735311
Ube2e2,0.071662907,0.016984101,0.003768794,0.001741024,0.005844979,0.001168321,0.002788955,0.00236027,0,,,Ube2e2,0.008559002,0.004282839,0.006716494,0.002091748
Gm9637,0,0,0,0,0,0,0,0,0,,,Gm9637,0,0,0,0
Gm21738,0,0,0,0,0,0.004070305,0.006943715,0.003697708,0,,,Gm21738,0.000920007,0.004025694,0,0.000971971
Gm2244,0,0,0,0,0,0,0,0,0,,,Gm2244,0,0,0,0
Gm2237,0.009690248,0.00090454,0,0,0,0,0.002931907,0,0,,,Gm2237,0,0.005925957,0.014796798,0.007825919
Gm5458,0,0,0,0,0,0,0,0,0,,,Gm5458,0,0,0,0
Nid2,0,0.001863426,0,0,0,0,0,0,0,,,Nid2,0.002631028,0.002905375,0,0.000757843
